,midterm_s,pct_reg_of_vep_vrs_s,percentcitizenblack_s,percentcitizenwhite_s,nonvoter_reg_pct_s,turnout_pred
954,0,0.85,0.07,0.7,0.03,0.6781210000000032
955,0,0.85,0.07,0.7,0.04,0.6799040000000034
956,0,0.85,0.07,0.7,0.05,0.6794360000000041
957,0,0.85,0.07,0.7,0.06,0.6783100000000041
958,0,0.85,0.07,0.7,0.07,0.6763580000000039
959,0,0.85,0.07,0.7,0.08,0.6731890000000041
960,0,0.85,0.07,0.7,0.09,0.6734690000000041
961,0,0.85,0.07,0.7,0.1,0.6723300000000043
962,0,0.85,0.07,0.7,0.11,0.6717080000000045
963,0,0.85,0.07,0.7,0.12,0.6716930000000046
964,0,0.85,0.07,0.7,0.13,0.6716870000000047
965,0,0.85,0.07,0.7,0.14,0.6716850000000046
966,0,0.9,0.07,0.7,0.01,0.7091950000000016
967,0,0.9,0.07,0.7,0.02,0.7090140000000015
968,0,0.9,0.07,0.7,0.03,0.7098990000000012
969,0,0.9,0.07,0.7,0.04,0.711179000000001
970,0,0.9,0.07,0.7,0.05,0.7076260000000033
971,0,0.9,0.07,0.7,0.06,0.7062670000000032
972,0,0.9,0.07,0.7,0.07,0.7043510000000034
973,0,0.9,0.07,0.7,0.08,0.7016680000000033
974,0,0.9,0.07,0.7,0.09,0.7017680000000032
975,0,0.9,0.07,0.7,0.1,0.6998600000000031
976,0,0.9,0.07,0.7,0.11,0.6986970000000031
977,0,0.9,0.07,0.7,0.12,0.6986970000000031
978,0,0.9,0.07,0.7,0.13,0.6986970000000031
979,0,0.9,0.07,0.7,0.14,0.6987040000000031
980,0,0.7,0.1,0.7,0.01,0.602773000000004
981,0,0.7,0.1,0.7,0.02,0.5699080000000047
982,0,0.7,0.1,0.7,0.03,0.5690270000000043
983,0,0.7,0.1,0.7,0.04,0.5678900000000041
984,0,0.7,0.1,0.7,0.05,0.5670990000000036
985,0,0.7,0.1,0.7,0.06,0.5671300000000038
986,0,0.7,0.1,0.7,0.07,0.5671550000000036
987,0,0.7,0.1,0.7,0.08,0.5671310000000036
988,0,0.7,0.1,0.7,0.09,0.5669130000000037
989,0,0.7,0.1,0.7,0.1,0.5671290000000035
990,0,0.7,0.1,0.7,0.11,0.5683270000000032
991,0,0.7,0.1,0.7,0.12,0.5683820000000033
992,0,0.7,0.1,0.7,0.13,0.5678040000000034
993,0,0.7,0.1,0.7,0.14,0.5674680000000034
994,0,0.75,0.1,0.7,0.01,0.6038720000000036
995,0,0.75,0.1,0.7,0.02,0.5719450000000041
996,0,0.75,0.1,0.7,0.03,0.5708250000000036
997,0,0.75,0.1,0.7,0.04,0.5695650000000033
998,0,0.75,0.1,0.7,0.05,0.5687740000000029
999,0,0.75,0.1,0.7,0.06,0.568805000000003
1000,0,0.75,0.1,0.7,0.07,0.5688110000000028
1001,0,0.75,0.1,0.7,0.08,0.5687750000000028
1002,0,0.75,0.1,0.7,0.09,0.5685330000000028
1003,0,0.75,0.1,0.7,0.1,0.5687600000000028
1004,0,0.75,0.1,0.7,0.11,0.5699920000000026
1005,0,0.75,0.1,0.7,0.12,0.5700660000000026
1006,0,0.75,0.1,0.7,0.13,0.5692730000000029
1007,0,0.75,0.1,0.7,0.14,0.5688430000000028
1008,0,0.8,0.1,0.7,0.01,0.6131420000000063
1009,0,0.8,0.1,0.7,0.02,0.5966280000000052
1010,0,0.8,0.1,0.7,0.03,0.5952850000000051
1011,0,0.8,0.1,0.7,0.04,0.5957280000000047
1012,0,0.8,0.1,0.7,0.05,0.5955520000000047
1013,0,0.8,0.1,0.7,0.06,0.5968090000000054
1014,0,0.8,0.1,0.7,0.07,0.5968590000000052
1015,0,0.8,0.1,0.7,0.08,0.5972790000000053
1016,0,0.8,0.1,0.7,0.09,0.5974180000000053
1017,0,0.8,0.1,0.7,0.1,0.5977810000000058
1018,0,0.8,0.1,0.7,0.11,0.5981630000000059
1019,0,0.8,0.1,0.7,0.12,0.5976480000000058
1020,0,0.8,0.1,0.7,0.13,0.5962090000000057
1021,0,0.8,0.1,0.7,0.14,0.5960140000000055
1022,0,0.85,0.1,0.7,0.01,0.6776240000000039
1023,0,0.85,0.1,0.7,0.02,0.6771070000000035
1024,0,0.85,0.1,0.7,0.03,0.6781210000000032
1025,0,0.85,0.1,0.7,0.04,0.6799040000000034
1026,0,0.85,0.1,0.7,0.05,0.6794360000000041
1027,0,0.85,0.1,0.7,0.06,0.6783100000000041
1028,0,0.85,0.1,0.7,0.07,0.6763580000000039
1029,0,0.85,0.1,0.7,0.08,0.6731890000000041
1030,0,0.85,0.1,0.7,0.09,0.6734690000000041
1031,0,0.85,0.1,0.7,0.1,0.6723300000000043
1032,0,0.85,0.1,0.7,0.11,0.6717080000000045
1033,0,0.85,0.1,0.7,0.12,0.6716930000000046
1034,0,0.85,0.1,0.7,0.13,0.6716870000000047
1035,0,0.85,0.1,0.7,0.14,0.6716850000000046
1036,0,0.9,0.1,0.7,0.01,0.7091950000000016
1037,0,0.9,0.1,0.7,0.02,0.7090140000000015
1038,0,0.9,0.1,0.7,0.03,0.7098990000000012
1039,0,0.9,0.1,0.7,0.04,0.711179000000001
1040,0,0.9,0.1,0.7,0.05,0.7076260000000033
1041,0,0.9,0.1,0.7,0.06,0.7062670000000032
1042,0,0.9,0.1,0.7,0.07,0.7043510000000034
1043,0,0.9,0.1,0.7,0.08,0.7016680000000033
1044,0,0.9,0.1,0.7,0.09,0.7017680000000032
1045,0,0.9,0.1,0.7,0.1,0.6998600000000031
1046,0,0.9,0.1,0.7,0.11,0.6986970000000031
1047,0,0.9,0.1,0.7,0.12,0.6986970000000031
1048,0,0.9,0.1,0.7,0.13,0.6986970000000031
1049,0,0.9,0.1,0.7,0.14,0.6987040000000031
1050,0,0.7,0.2,0.7,0.01,0.602773000000004
1051,0,0.7,0.2,0.7,0.02,0.5699080000000047
1052,0,0.7,0.2,0.7,0.03,0.5690270000000043
1053,0,0.7,0.2,0.7,0.04,0.5678900000000041
1054,0,0.7,0.2,0.7,0.05,0.5670990000000036
1055,0,0.7,0.2,0.7,0.06,0.5671300000000038
1056,0,0.7,0.2,0.7,0.07,0.5671550000000036
1057,0,0.7,0.2,0.7,0.08,0.5671310000000036
1058,0,0.7,0.2,0.7,0.09,0.5669130000000037
1059,0,0.7,0.2,0.7,0.1,0.5671290000000035
1060,0,0.7,0.2,0.7,0.11,0.5683270000000032
1061,0,0.7,0.2,0.7,0.12,0.5683820000000033
1062,0,0.7,0.2,0.7,0.13,0.5678040000000034
1063,0,0.7,0.2,0.7,0.14,0.5674680000000034
1064,0,0.75,0.2,0.7,0.01,0.6038720000000036
1065,0,0.75,0.2,0.7,0.02,0.5719450000000041
1066,0,0.75,0.2,0.7,0.03,0.5708250000000036
1067,0,0.75,0.2,0.7,0.04,0.5695650000000033
1068,0,0.75,0.2,0.7,0.05,0.5687740000000029
1069,0,0.75,0.2,0.7,0.06,0.568805000000003
1070,0,0.75,0.2,0.7,0.07,0.5688110000000028
1071,0,0.75,0.2,0.7,0.08,0.5687750000000028
1072,0,0.75,0.2,0.7,0.09,0.5685330000000028
1073,0,0.75,0.2,0.7,0.1,0.5687600000000028
1074,0,0.75,0.2,0.7,0.11,0.5699920000000026
1075,0,0.75,0.2,0.7,0.12,0.5700660000000026
1076,0,0.75,0.2,0.7,0.13,0.5692730000000029
1077,0,0.75,0.2,0.7,0.14,0.5688430000000028
1078,0,0.8,0.2,0.7,0.01,0.6131420000000063
1079,0,0.8,0.2,0.7,0.02,0.5966280000000052
1080,0,0.8,0.2,0.7,0.03,0.5952850000000051
1081,0,0.8,0.2,0.7,0.04,0.5957280000000047
1082,0,0.8,0.2,0.7,0.05,0.5955520000000047
1083,0,0.8,0.2,0.7,0.06,0.5968090000000054
1084,0,0.8,0.2,0.7,0.07,0.5968590000000052
1085,0,0.8,0.2,0.7,0.08,0.5972790000000053
1086,0,0.8,0.2,0.7,0.09,0.5974180000000053
1087,0,0.8,0.2,0.7,0.1,0.5977810000000058
1088,0,0.8,0.2,0.7,0.11,0.5981630000000059
1089,0,0.8,0.2,0.7,0.12,0.5976480000000058
1090,0,0.8,0.2,0.7,0.13,0.5962090000000057
1091,0,0.8,0.2,0.7,0.14,0.5960140000000055
1092,0,0.85,0.2,0.7,0.01,0.6776240000000039
1093,0,0.85,0.2,0.7,0.02,0.6771070000000035
1094,0,0.85,0.2,0.7,0.03,0.6781210000000032
1095,0,0.85,0.2,0.7,0.04,0.6799040000000034
1096,0,0.85,0.2,0.7,0.05,0.6794360000000041
1097,0,0.85,0.2,0.7,0.06,0.6783100000000041
1098,0,0.85,0.2,0.7,0.07,0.6763580000000039
1099,0,0.85,0.2,0.7,0.08,0.6731890000000041
1100,0,0.85,0.2,0.7,0.09,0.6734690000000041
1101,0,0.85,0.2,0.7,0.1,0.6723300000000043
1102,0,0.85,0.2,0.7,0.11,0.6717080000000045
1103,0,0.85,0.2,0.7,0.12,0.6716930000000046
1104,0,0.85,0.2,0.7,0.13,0.6716870000000047
1105,0,0.85,0.2,0.7,0.14,0.6716850000000046
1106,0,0.9,0.2,0.7,0.01,0.7091950000000016
1107,0,0.9,0.2,0.7,0.02,0.7090140000000015
1108,0,0.9,0.2,0.7,0.03,0.7098990000000012
1109,0,0.9,0.2,0.7,0.04,0.711179000000001
1110,0,0.9,0.2,0.7,0.05,0.7076260000000033
1111,0,0.9,0.2,0.7,0.06,0.7062670000000032
1112,0,0.9,0.2,0.7,0.07,0.7043510000000034
1113,0,0.9,0.2,0.7,0.08,0.7016680000000033
1114,0,0.9,0.2,0.7,0.09,0.7017680000000032
1115,0,0.9,0.2,0.7,0.1,0.6998600000000031
1116,0,0.9,0.2,0.7,0.11,0.6986970000000031
1117,0,0.9,0.2,0.7,0.12,0.6986970000000031
1118,0,0.9,0.2,0.7,0.13,0.6986970000000031
1119,0,0.9,0.2,0.7,0.14,0.6987040000000031
1120,0,0.7,0.3,0.7,0.01,0.602773000000004
1121,0,0.7,0.3,0.7,0.02,0.5699080000000047
1122,0,0.7,0.3,0.7,0.03,0.5690270000000043
1123,0,0.7,0.3,0.7,0.04,0.5678900000000041
1124,0,0.7,0.3,0.7,0.05,0.5670990000000036
1125,0,0.7,0.3,0.7,0.06,0.5671300000000038
1126,0,0.7,0.3,0.7,0.07,0.5671550000000036
1127,0,0.7,0.3,0.7,0.08,0.5671310000000036
1128,0,0.7,0.3,0.7,0.09,0.5669130000000037
1129,0,0.7,0.3,0.7,0.1,0.5671290000000035
1130,0,0.7,0.3,0.7,0.11,0.5683270000000032
1131,0,0.7,0.3,0.7,0.12,0.5683820000000033
1132,0,0.7,0.3,0.7,0.13,0.5678040000000034
1133,0,0.7,0.3,0.7,0.14,0.5674680000000034
1134,0,0.75,0.3,0.7,0.01,0.6038720000000036
1135,0,0.75,0.3,0.7,0.02,0.5719450000000041
1136,0,0.75,0.3,0.7,0.03,0.5708250000000036
1137,0,0.75,0.3,0.7,0.04,0.5695650000000033
1138,0,0.75,0.3,0.7,0.05,0.5687740000000029
1139,0,0.75,0.3,0.7,0.06,0.568805000000003
1140,0,0.75,0.3,0.7,0.07,0.5688110000000028
1141,0,0.75,0.3,0.7,0.08,0.5687750000000028
1142,0,0.75,0.3,0.7,0.09,0.5685330000000028
1143,0,0.75,0.3,0.7,0.1,0.5687600000000028
1144,0,0.75,0.3,0.7,0.11,0.5699920000000026
1145,0,0.75,0.3,0.7,0.12,0.5700660000000026
1146,0,0.75,0.3,0.7,0.13,0.5692730000000029
1147,0,0.75,0.3,0.7,0.14,0.5688430000000028
1148,0,0.8,0.3,0.7,0.01,0.6131420000000063
1149,0,0.8,0.3,0.7,0.02,0.5966280000000052
1150,0,0.8,0.3,0.7,0.03,0.5952850000000051
1151,0,0.8,0.3,0.7,0.04,0.5957280000000047
1152,0,0.8,0.3,0.7,0.05,0.5955520000000047
1153,0,0.8,0.3,0.7,0.06,0.5968090000000054
1154,0,0.8,0.3,0.7,0.07,0.5968590000000052
1155,0,0.8,0.3,0.7,0.08,0.5972790000000053
1156,0,0.8,0.3,0.7,0.09,0.5974180000000053
1157,0,0.8,0.3,0.7,0.1,0.5977810000000058
1158,0,0.8,0.3,0.7,0.11,0.5981630000000059
1159,0,0.8,0.3,0.7,0.12,0.5976480000000058
1160,0,0.8,0.3,0.7,0.13,0.5962090000000057
1161,0,0.8,0.3,0.7,0.14,0.5960140000000055
1162,0,0.85,0.3,0.7,0.01,0.6776240000000039
1163,0,0.85,0.3,0.7,0.02,0.6771070000000035
1164,0,0.85,0.3,0.7,0.03,0.6781210000000032
1165,0,0.85,0.3,0.7,0.04,0.6799040000000034
1166,0,0.85,0.3,0.7,0.05,0.6794360000000041
1167,0,0.85,0.3,0.7,0.06,0.6783100000000041
1168,0,0.85,0.3,0.7,0.07,0.6763580000000039
1169,0,0.85,0.3,0.7,0.08,0.6731890000000041
1170,0,0.85,0.3,0.7,0.09,0.6734690000000041
1171,0,0.85,0.3,0.7,0.1,0.6723300000000043
1172,0,0.85,0.3,0.7,0.11,0.6717080000000045
1173,0,0.85,0.3,0.7,0.12,0.6716930000000046
1174,0,0.85,0.3,0.7,0.13,0.6716870000000047
1175,0,0.85,0.3,0.7,0.14,0.6716850000000046
1176,0,0.9,0.3,0.7,0.01,0.7091950000000016
1177,0,0.9,0.3,0.7,0.02,0.7090140000000015
1178,0,0.9,0.3,0.7,0.03,0.7098990000000012
1179,0,0.9,0.3,0.7,0.04,0.711179000000001
1180,0,0.9,0.3,0.7,0.05,0.7076260000000033
1181,0,0.9,0.3,0.7,0.06,0.7062670000000032
1182,0,0.9,0.3,0.7,0.07,0.7043510000000034
1183,0,0.9,0.3,0.7,0.08,0.7016680000000033
1184,0,0.9,0.3,0.7,0.09,0.7017680000000032
1185,0,0.9,0.3,0.7,0.1,0.6998600000000031
1186,0,0.9,0.3,0.7,0.11,0.6986970000000031
1187,0,0.9,0.3,0.7,0.12,0.6986970000000031
1188,0,0.9,0.3,0.7,0.13,0.6986970000000031
1189,0,0.9,0.3,0.7,0.14,0.6987040000000031
1190,0,0.7,0.03,0.8,0.01,0.6038840000000039
1191,0,0.7,0.03,0.8,0.02,0.5713380000000047
1192,0,0.7,0.03,0.8,0.03,0.5705340000000041
1193,0,0.7,0.03,0.8,0.04,0.5694110000000039
1194,0,0.7,0.03,0.8,0.05,0.5686500000000035
1195,0,0.7,0.03,0.8,0.06,0.5686810000000037
1196,0,0.7,0.03,0.8,0.07,0.5686900000000036
1197,0,0.7,0.03,0.8,0.08,0.5686610000000036
1198,0,0.7,0.03,0.8,0.09,0.5684430000000035
1199,0,0.7,0.03,0.8,0.1,0.5686920000000033
1200,0,0.7,0.03,0.8,0.11,0.570012000000003
1201,0,0.7,0.03,0.8,0.12,0.5701510000000032
1202,0,0.7,0.03,0.8,0.13,0.5696310000000031
1203,0,0.7,0.03,0.8,0.14,0.569270000000003
1204,0,0.75,0.03,0.8,0.01,0.6049970000000037
1205,0,0.75,0.03,0.8,0.02,0.5734230000000042
1206,0,0.75,0.03,0.8,0.03,0.5723800000000034
1207,0,0.75,0.03,0.8,0.04,0.5711340000000033
1208,0,0.75,0.03,0.8,0.05,0.570373000000003
1209,0,0.75,0.03,0.8,0.06,0.570404000000003
1210,0,0.75,0.03,0.8,0.07,0.570394000000003
1211,0,0.75,0.03,0.8,0.08,0.5703530000000029
1212,0,0.75,0.03,0.8,0.09,0.5701110000000028
1213,0,0.75,0.03,0.8,0.1,0.5703710000000027
1214,0,0.75,0.03,0.8,0.11,0.5717450000000023
1215,0,0.75,0.03,0.8,0.12,0.5719030000000024
1216,0,0.75,0.03,0.8,0.13,0.5711740000000026
1217,0,0.75,0.03,0.8,0.14,0.5707310000000025
1218,0,0.8,0.03,0.8,0.01,0.6140360000000069
1219,0,0.8,0.03,0.8,0.02,0.5979460000000058
1220,0,0.8,0.03,0.8,0.03,0.5966210000000056
1221,0,0.8,0.03,0.8,0.04,0.5970450000000053
1222,0,0.8,0.03,0.8,0.05,0.5969320000000053
1223,0,0.8,0.03,0.8,0.06,0.5981910000000059
1224,0,0.8,0.03,0.8,0.07,0.5982060000000059
1225,0,0.8,0.03,0.8,0.08,0.598576000000006
1226,0,0.8,0.03,0.8,0.09,0.598659000000006
1227,0,0.8,0.03,0.8,0.1,0.5989820000000066
1228,0,0.8,0.03,0.8,0.11,0.5993490000000068
1229,0,0.8,0.03,0.8,0.12,0.5988610000000066
1230,0,0.8,0.03,0.8,0.13,0.5974970000000064
1231,0,0.8,0.03,0.8,0.14,0.5972990000000061
1232,0,0.85,0.03,0.8,0.01,0.6934540000000049
1233,0,0.85,0.03,0.8,0.02,0.6933840000000044
1234,0,0.85,0.03,0.8,0.03,0.6945280000000041
1235,0,0.85,0.03,0.8,0.04,0.6969190000000044
1236,0,0.85,0.03,0.8,0.05,0.6968370000000054
1237,0,0.85,0.03,0.8,0.06,0.6956730000000052
1238,0,0.85,0.03,0.8,0.07,0.6932400000000054
1239,0,0.85,0.03,0.8,0.08,0.6907030000000054
1240,0,0.85,0.03,0.8,0.09,0.6919250000000055
1241,0,0.85,0.03,0.8,0.1,0.6907770000000053
1242,0,0.85,0.03,0.8,0.11,0.6899270000000052
1243,0,0.85,0.03,0.8,0.12,0.6898840000000053
1244,0,0.85,0.03,0.8,0.13,0.6899270000000053
1245,0,0.85,0.03,0.8,0.14,0.6899800000000053
1246,0,0.9,0.03,0.8,0.01,0.7226180000000021
1247,0,0.9,0.03,0.8,0.02,0.7227510000000021
1248,0,0.9,0.03,0.8,0.03,0.7236660000000019
1249,0,0.9,0.03,0.8,0.04,0.725503000000002
1250,0,0.9,0.03,0.8,0.05,0.7221430000000045
1251,0,0.9,0.03,0.8,0.06,0.7205630000000046
1252,0,0.9,0.03,0.8,0.07,0.7176780000000048
1253,0,0.9,0.03,0.8,0.08,0.7148340000000049
1254,0,0.9,0.03,0.8,0.09,0.7152390000000048
1255,0,0.9,0.03,0.8,0.1,0.7131680000000047
1256,0,0.9,0.03,0.8,0.11,0.7119430000000043
1257,0,0.9,0.03,0.8,0.12,0.7118670000000042
1258,0,0.9,0.03,0.8,0.13,0.7118750000000044
1259,0,0.9,0.03,0.8,0.14,0.7118640000000044
1260,0,0.7,0.07,0.8,0.01,0.6038840000000039
1261,0,0.7,0.07,0.8,0.02,0.5713380000000047
1262,0,0.7,0.07,0.8,0.03,0.5705340000000041
1263,0,0.7,0.07,0.8,0.04,0.5694110000000039
1264,0,0.7,0.07,0.8,0.05,0.5686500000000035
1265,0,0.7,0.07,0.8,0.06,0.5686810000000037
1266,0,0.7,0.07,0.8,0.07,0.5686900000000036
1267,0,0.7,0.07,0.8,0.08,0.5686610000000036
1268,0,0.7,0.07,0.8,0.09,0.5684430000000035
1269,0,0.7,0.07,0.8,0.1,0.5686920000000033
1270,0,0.7,0.07,0.8,0.11,0.570012000000003
1271,0,0.7,0.07,0.8,0.12,0.5701510000000032
1272,0,0.7,0.07,0.8,0.13,0.5696310000000031
1273,0,0.7,0.07,0.8,0.14,0.569270000000003
1274,0,0.75,0.07,0.8,0.01,0.6049970000000037
1275,0,0.75,0.07,0.8,0.02,0.5734230000000042
1276,0,0.75,0.07,0.8,0.03,0.5723800000000034
1277,0,0.75,0.07,0.8,0.04,0.5711340000000033
1278,0,0.75,0.07,0.8,0.05,0.570373000000003
1279,0,0.75,0.07,0.8,0.06,0.570404000000003
1280,0,0.75,0.07,0.8,0.07,0.570394000000003
1281,0,0.75,0.07,0.8,0.08,0.5703530000000029
1282,0,0.75,0.07,0.8,0.09,0.5701110000000028
1283,0,0.75,0.07,0.8,0.1,0.5703710000000027
1284,0,0.75,0.07,0.8,0.11,0.5717450000000023
1285,0,0.75,0.07,0.8,0.12,0.5719030000000024
1286,0,0.75,0.07,0.8,0.13,0.5711740000000026
1287,0,0.75,0.07,0.8,0.14,0.5707310000000025
1288,0,0.8,0.07,0.8,0.01,0.6140360000000069
1289,0,0.8,0.07,0.8,0.02,0.5979460000000058
1290,0,0.8,0.07,0.8,0.03,0.5966210000000056
1291,0,0.8,0.07,0.8,0.04,0.5970450000000053
1292,0,0.8,0.07,0.8,0.05,0.5969320000000053
1293,0,0.8,0.07,0.8,0.06,0.5981910000000059
1294,0,0.8,0.07,0.8,0.07,0.5982060000000059
1295,0,0.8,0.07,0.8,0.08,0.598576000000006
1296,0,0.8,0.07,0.8,0.09,0.598659000000006
1297,0,0.8,0.07,0.8,0.1,0.5989820000000066
1298,0,0.8,0.07,0.8,0.11,0.5993490000000068
1299,0,0.8,0.07,0.8,0.12,0.5988610000000066
1300,0,0.8,0.07,0.8,0.13,0.5974970000000064
1301,0,0.8,0.07,0.8,0.14,0.5972990000000061
1302,0,0.85,0.07,0.8,0.01,0.6934540000000049
1303,0,0.85,0.07,0.8,0.02,0.6933840000000044
1304,0,0.85,0.07,0.8,0.03,0.6945280000000041
1305,0,0.85,0.07,0.8,0.04,0.6969190000000044
1306,0,0.85,0.07,0.8,0.05,0.6968370000000054
1307,0,0.85,0.07,0.8,0.06,0.6956730000000052
1308,0,0.85,0.07,0.8,0.07,0.6932400000000054
1309,0,0.85,0.07,0.8,0.08,0.6907030000000054
1310,0,0.85,0.07,0.8,0.09,0.6919250000000055
1311,0,0.85,0.07,0.8,0.1,0.6907770000000053
1312,0,0.85,0.07,0.8,0.11,0.6899270000000052
1313,0,0.85,0.07,0.8,0.12,0.6898840000000053
1314,0,0.85,0.07,0.8,0.13,0.6899270000000053
1315,0,0.85,0.07,0.8,0.14,0.6899800000000053
1316,0,0.9,0.07,0.8,0.01,0.7226180000000021
1317,0,0.9,0.07,0.8,0.02,0.7227510000000021
1318,0,0.9,0.07,0.8,0.03,0.7236660000000019
1319,0,0.9,0.07,0.8,0.04,0.725503000000002
1320,0,0.9,0.07,0.8,0.05,0.7221430000000045
1321,0,0.9,0.07,0.8,0.06,0.7205630000000046
1322,0,0.9,0.07,0.8,0.07,0.7176780000000048
1323,0,0.9,0.07,0.8,0.08,0.7148340000000049
1324,0,0.9,0.07,0.8,0.09,0.7152390000000048
1325,0,0.9,0.07,0.8,0.1,0.7131680000000047
1326,0,0.9,0.07,0.8,0.11,0.7119430000000043
1327,0,0.9,0.07,0.8,0.12,0.7118670000000042
1328,0,0.9,0.07,0.8,0.13,0.7118750000000044
1329,0,0.9,0.07,0.8,0.14,0.7118640000000044
1330,0,0.7,0.1,0.8,0.01,0.6038840000000039
1331,0,0.7,0.1,0.8,0.02,0.5713380000000047
1332,0,0.7,0.1,0.8,0.03,0.5705340000000041
1333,0,0.7,0.1,0.8,0.04,0.5694110000000039
1334,0,0.7,0.1,0.8,0.05,0.5686500000000035
1335,0,0.7,0.1,0.8,0.06,0.5686810000000037
1336,0,0.7,0.1,0.8,0.07,0.5686900000000036
1337,0,0.7,0.1,0.8,0.08,0.5686610000000036
1338,0,0.7,0.1,0.8,0.09,0.5684430000000035
1339,0,0.7,0.1,0.8,0.1,0.5686920000000033
1340,0,0.7,0.1,0.8,0.11,0.570012000000003
1341,0,0.7,0.1,0.8,0.12,0.5701510000000032
1342,0,0.7,0.1,0.8,0.13,0.5696310000000031
1343,0,0.7,0.1,0.8,0.14,0.569270000000003
1344,0,0.75,0.1,0.8,0.01,0.6049970000000037
1345,0,0.75,0.1,0.8,0.02,0.5734230000000042
1346,0,0.75,0.1,0.8,0.03,0.5723800000000034
1347,0,0.75,0.1,0.8,0.04,0.5711340000000033
1348,0,0.75,0.1,0.8,0.05,0.570373000000003
1349,0,0.75,0.1,0.8,0.06,0.570404000000003
1350,0,0.75,0.1,0.8,0.07,0.570394000000003
1351,0,0.75,0.1,0.8,0.08,0.5703530000000029
1352,0,0.75,0.1,0.8,0.09,0.5701110000000028
1353,0,0.75,0.1,0.8,0.1,0.5703710000000027
1354,0,0.75,0.1,0.8,0.11,0.5717450000000023
1355,0,0.75,0.1,0.8,0.12,0.5719030000000024
1356,0,0.75,0.1,0.8,0.13,0.5711740000000026
1357,0,0.75,0.1,0.8,0.14,0.5707310000000025
1358,0,0.8,0.1,0.8,0.01,0.6140360000000069
1359,0,0.8,0.1,0.8,0.02,0.5979460000000058
1360,0,0.8,0.1,0.8,0.03,0.5966210000000056
1361,0,0.8,0.1,0.8,0.04,0.5970450000000053
1362,0,0.8,0.1,0.8,0.05,0.5969320000000053
1363,0,0.8,0.1,0.8,0.06,0.5981910000000059
1364,0,0.8,0.1,0.8,0.07,0.5982060000000059
1365,0,0.8,0.1,0.8,0.08,0.598576000000006
1366,0,0.8,0.1,0.8,0.09,0.598659000000006
1367,0,0.8,0.1,0.8,0.1,0.5989820000000066
1368,0,0.8,0.1,0.8,0.11,0.5993490000000068
1369,0,0.8,0.1,0.8,0.12,0.5988610000000066
1370,0,0.8,0.1,0.8,0.13,0.5974970000000064
1371,0,0.8,0.1,0.8,0.14,0.5972990000000061
1372,0,0.85,0.1,0.8,0.01,0.6934540000000049
1373,0,0.85,0.1,0.8,0.02,0.6933840000000044
1374,0,0.85,0.1,0.8,0.03,0.6945280000000041
1375,0,0.85,0.1,0.8,0.04,0.6969190000000044
1376,0,0.85,0.1,0.8,0.05,0.6968370000000054
1377,0,0.85,0.1,0.8,0.06,0.6956730000000052
1378,0,0.85,0.1,0.8,0.07,0.6932400000000054
1379,0,0.85,0.1,0.8,0.08,0.6907030000000054
1380,0,0.85,0.1,0.8,0.09,0.6919250000000055
1381,0,0.85,0.1,0.8,0.1,0.6907770000000053
1382,0,0.85,0.1,0.8,0.11,0.6899270000000052
1383,0,0.85,0.1,0.8,0.12,0.6898840000000053
1384,0,0.85,0.1,0.8,0.13,0.6899270000000053
1385,0,0.85,0.1,0.8,0.14,0.6899800000000053
1386,0,0.9,0.1,0.8,0.01,0.7226180000000021
1387,0,0.9,0.1,0.8,0.02,0.7227510000000021
1388,0,0.9,0.1,0.8,0.03,0.7236660000000019
1389,0,0.9,0.1,0.8,0.04,0.725503000000002
1390,0,0.9,0.1,0.8,0.05,0.7221430000000045
1391,0,0.9,0.1,0.8,0.06,0.7205630000000046
1392,0,0.9,0.1,0.8,0.07,0.7176780000000048
1393,0,0.9,0.1,0.8,0.08,0.7148340000000049
1394,0,0.9,0.1,0.8,0.09,0.7152390000000048
1395,0,0.9,0.1,0.8,0.1,0.7131680000000047
1396,0,0.9,0.1,0.8,0.11,0.7119430000000043
1397,0,0.9,0.1,0.8,0.12,0.7118670000000042
1398,0,0.9,0.1,0.8,0.13,0.7118750000000044
1399,0,0.9,0.1,0.8,0.14,0.7118640000000044
1400,0,0.7,0.2,0.8,0.01,0.6038840000000039
1401,0,0.7,0.2,0.8,0.02,0.5713380000000047
1402,0,0.7,0.2,0.8,0.03,0.5705340000000041
1403,0,0.7,0.2,0.8,0.04,0.5694110000000039
1404,0,0.7,0.2,0.8,0.05,0.5686500000000035
1405,0,0.7,0.2,0.8,0.06,0.5686810000000037
1406,0,0.7,0.2,0.8,0.07,0.5686900000000036
1407,0,0.7,0.2,0.8,0.08,0.5686610000000036
1408,0,0.7,0.2,0.8,0.09,0.5684430000000035
1409,0,0.7,0.2,0.8,0.1,0.5686920000000033
1410,0,0.7,0.2,0.8,0.11,0.570012000000003
1411,0,0.7,0.2,0.8,0.12,0.5701510000000032
1412,0,0.7,0.2,0.8,0.13,0.5696310000000031
1413,0,0.7,0.2,0.8,0.14,0.569270000000003
1414,0,0.75,0.2,0.8,0.01,0.6049970000000037
1415,0,0.75,0.2,0.8,0.02,0.5734230000000042
1416,0,0.75,0.2,0.8,0.03,0.5723800000000034
1417,0,0.75,0.2,0.8,0.04,0.5711340000000033
1418,0,0.75,0.2,0.8,0.05,0.570373000000003
1419,0,0.75,0.2,0.8,0.06,0.570404000000003
1420,0,0.75,0.2,0.8,0.07,0.570394000000003
