yearstate,electionyear,stateabbriviation,statename,percentcitizenwhite,percentcitizenblack,percentcitizenasian,percentcitizenhispanic,totalvotingagepopulation,totalvotingagecitizen,totalpercentcitizen,totalregisteredvoters,totalpercentregisteredcitizens,totaltotalvotes,totalpercentvotedcitizen,malevotingagepopulation,malevotingagecitizen,malepercentcitizen,maleregisteredvoters,malepercentregisteredcitizens,maletotalvotes,malepercentvotedcitizen,femalevotingagepopulation,femalevotingagecitizen,femalepercentcitizen,femaleregisteredvoters,femalepercentregisteredcitizens,femaletotalvotes,femalepercentvotedcitizen,whitenonhispanicvotingagepopulation,whitenonhispanicvotingagecitizen,whitenonhispanicpercentcitizen,whitenonhispanicregisteredvoters,whitenonhispanicpercentregisteredcitizens,whitenonhispanictotalvotes,whitenonhispanicpercentvotedcitizen,blackvotingagepopulation,blackvotingagecitizen,blackpercentcitizen,blackregisteredvoters,blackpercentregisteredcitizens,blacktotalvotes,blackpercentvotedcitizen,asianpacificislandervotingagepopulation,asianpacificislandervotingagecitizen,asianpacificislanderpercentcitizen,asianpacificislanderregisteredvoters,asianpacificislanderpercentregisteredcitizens,asianpacificislandertotalvotes,asianpacificislanderpercentvotedcitizen,hispanicvotingagepopulation,hispanicvotingagecitizen,hispanicpercentcitizen,hispanicregisteredvoters,hispanicpercentregisteredcitizens,hispanictotalvotes,hispanicpercentvotedcitizen
2016-FL,2016,FL,FLORIDA,0.628361519,0.144372054,0.026406986,0.198988079,16202,14428,0.890507345,9604,0.665650125,8578,0.594538398,7736,6868,0.887797311,4377,0.637303436,3920,0.570762959,8466,7560,0.8929837,5226,0.691269841,4658,0.616137566,9307,9066,0.974105512,6432,0.709463931,5781,0.637657181,2434,2083,0.855792933,1149,0.551608257,1051,0.50456073,483,381,0.788819876,192,0.503937008,154,0.404199475,4010,2871,0.7159601,1779,0.619644723,1552,0.540578196
2016-GA,2016,GA,GEORGIA,0.587684449,0.319948922,0.03192395,0.047531215,7626,7048,0.924206661,4892,0.694097616,4246,0.602440409,3623,3317,0.915539608,2237,0.674404582,1908,0.575218571,4003,3731,0.932050962,2655,0.711605468,2338,0.626641651,4184,4142,0.989961759,3028,0.731047803,2643,0.638097537,2325,2255,0.969892473,1552,0.688248337,1346,0.596895787,365,225,0.616438356,101,0.448888889,71,0.315555556,680,335,0.492647059,168,0.501492537,161,0.480597015
2016-HI,2016,HI,HAWAII,0.210472279,0.024640657,0.428131417,0.075975359,1064,974,0.915413534,530,0.544147844,460,0.472279261,519,476,0.917148362,249,0.523109244,215,0.451680672,545,498,0.913761468,281,0.564257028,245,0.491967871,209,205,0.980861244,138,0.673170732,126,0.614634146,24,24,1,16,0.666666667,15,0.625,492,417,0.847560976,206,0.494004796,182,0.436450839,78,74,0.948717949,43,0.581081081,36,0.486486486
2016-ID,2016,ID,IDAHO,0.864347826,0.004347826,0.010434783,0.099130435,1224,1150,0.939542484,790,0.686956522,714,0.620869565,607,571,0.940691928,386,0.676007005,346,0.605954466,618,579,0.936893204,404,0.69775475,368,0.635578584,1002,994,0.992015968,711,0.715291751,647,0.650905433,6,5,0.833333333,3,0.6,2,0.4,27,12,0.444444444,7,0.583333333,6,0.5,163,114,0.699386503,55,0.48245614,49,0.429824561
2016-IL,2016,IL,ILLINOIS,0.685953177,0.147268673,0.043589744,0.119620959,9723,8970,0.922554767,6665,0.74303233,5719,0.637569677,4692,4307,0.917945439,3174,0.736939865,2673,0.620617599,5031,4663,0.926853508,3490,0.748445207,3046,0.653227536,6297,6153,0.977131968,4839,0.786445636,4174,0.678368276,1358,1321,0.97275405,932,0.705526117,776,0.587433762,542,391,0.721402214,231,0.590792839,200,0.511508951,1490,1073,0.720134228,634,0.590866729,527,0.491146319
2016-IN,2016,IN,INDIANA,0.846506778,0.092179353,0.016058394,0.028779979,4988,4795,0.961307137,3298,0.687799791,2795,0.582898853,2426,2306,0.950535862,1595,0.691673894,1343,0.582393755,2562,2490,0.971896956,1704,0.684337349,1452,0.58313253,4102,4059,0.989517309,2832,0.697708795,2409,0.593495935,473,442,0.934460888,284,0.642533937,228,0.515837104,109,77,0.706422018,55,0.714285714,48,0.623376623,224,138,0.616071429,69,0.5,63,0.456521739
2016-IA,2016,IA,IOWA,0.922338569,0.028359511,0.013089005,0.022251309,2394,2292,0.957393484,1657,0.722949389,1454,0.634380454,1172,1111,0.947952218,780,0.702070207,673,0.605760576,1221,1181,0.967239967,877,0.742591025,781,0.66130398,2126,2114,0.994355597,1558,0.736991485,1370,0.648060549,73,65,0.890410959,39,0.6,34,0.523076923,66,30,0.454545455,15,0.5,13,0.433333333,97,51,0.525773196,29,0.568627451,23,0.450980392
2016-KS,2016,KS,KANSAS,0.824051257,0.059635288,0.015278462,0.0680138,2142,2029,0.947245565,1438,0.708723509,1243,0.612617053,1048,992,0.946564885,671,0.67641129,570,0.574596774,1094,1036,0.946983547,767,0.74034749,673,0.6496139,1678,1672,0.996424315,1244,0.744019139,1091,0.652511962,121,121,1,75,0.619834711,54,0.446280992,59,31,0.525423729,15,0.483870968,7,0.225806452,217,138,0.6359447,76,0.550724638,68,0.492753623
2016-KY,2016,KY,KENTUCKY,0.887553913,0.07116451,0.004313001,0.024337646,3348,3246,0.96953405,2253,0.694085028,1850,0.569932224,1614,1550,0.960346964,1035,0.667741935,861,0.555483871,1734,1697,0.978662053,1218,0.717737183,989,0.582793164,2892,2881,0.996196404,1998,0.693509198,1634,0.567164179,250,231,0.924,187,0.80952381,159,0.688311688,28,14,0.5,3,0.214285714,3,0.214285714,138,79,0.572463768,44,0.556962025,38,0.481012658
2016-LA,2016,LA,LOUISIANA,0.626304802,0.314345362,0.019385625,0.036087086,3463,3353,0.968235634,2446,0.729495974,2067,0.616462869,1650,1580,0.957575758,1119,0.708227848,925,0.585443038,1813,1773,0.977937121,1327,0.748448957,1142,0.644106035,2112,2100,0.994318182,1557,0.741428571,1311,0.624285714,1062,1054,0.992467043,755,0.716318786,646,0.612903226,101,65,0.643564356,26,0.4,23,0.353846154,174,121,0.695402299,99,0.818181818,82,0.67768595
2016-ME,2016,ME,MAINE,0.936416185,0.009633911,0.007707129,0.015414258,1058,1038,0.981096408,830,0.799614644,754,0.726396917,510,500,0.980392157,388,0.776,347,0.694,548,537,0.979927007,442,0.823091248,408,0.759776536,982,972,0.989816701,786,0.808641975,713,0.733539095,13,10,0.769230769,9,0.9,7,0.7,11,8,0.727272727,6,0.75,5,0.625,20,16,0.8,7,0.4375,7,0.4375
2016-MD,2016,MD,MARYLAND,0.575276575,0.31000481,0.051226551,0.06012506,4623,4158,0.899415964,3114,0.748917749,2737,0.658249158,2203,1963,0.891057649,1454,0.740703006,1253,0.638308711,2420,2194,0.90661157,1659,0.756153145,1484,0.676390155,2434,2392,0.982744454,1829,0.764632107,1605,0.670986622,1386,1289,0.93001443,954,0.740108611,858,0.665632273,349,213,0.610315186,147,0.690140845,117,0.549295775,450,250,0.555555556,170,0.68,148,0.592
2016-MA,2016,MA,MASSACHUSETTS,0.799073888,0.074088987,0.047916247,0.079927522,5374,4967,0.92426498,3660,0.736863298,3315,0.667404872,2585,2382,0.921470019,1767,0.741813602,1599,0.671284635,2788,2585,0.927187948,1893,0.732301741,1715,0.66344294,4083,3969,0.972079353,3078,0.775510204,2789,0.702695893,438,368,0.840182648,266,0.722826087,242,0.657608696,353,238,0.674220963,128,0.537815126,121,0.508403361,500,397,0.794,199,0.501259446,177,0.445843829
2016-MI,2016,MI,MICHIGAN,0.803327878,0.139116203,0.014729951,0.028096017,7624,7332,0.961699895,5434,0.741134752,4713,0.642798691,3650,3473,0.951506849,2540,0.731356176,2150,0.61906133,3974,3859,0.971061902,2893,0.749676082,2563,0.6641617,6006,5890,0.980685981,4498,0.763667233,3914,0.664516129,1039,1020,0.981713186,708,0.694117647,623,0.610784314,182,108,0.593406593,63,0.583333333,58,0.537037037,288,206,0.715277778,101,0.490291262,74,0.359223301
2016-MN,2016,MN,MINNESOTA,0.854454203,0.042409034,0.031116688,0.03412798,4190,3985,0.951073986,3055,0.766624843,2738,0.687076537,2063,1952,0.946194862,1457,0.746413934,1312,0.672131148,2127,2033,0.9558063,1598,0.786030497,1426,0.701426463,3425,3405,0.994160584,2680,0.787077827,2417,0.709838473,193,169,0.875647668,126,0.74556213,112,0.662721893,172,124,0.720930233,79,0.637096774,64,0.516129032,255,136,0.533333333,54,0.397058824,50,0.367647059
2016-MS,2016,MS,MISSISSIPPI,0.617050691,0.358064516,0.005990783,0.010599078,2203,2170,0.985020427,1725,0.794930876,1470,0.677419355,1026,1010,0.984405458,780,0.772277228,657,0.65049505,1177,1160,0.9855565,945,0.814655172,813,0.700862069,1345,1339,0.995539033,1056,0.788648245,907,0.677371173,782,777,0.993606138,632,0.813384813,537,0.691119691,18,13,0.722222222,8,0.615384615,6,0.461538462,41,23,0.56097561,18,0.782608696,15,0.652173913
2016-MO,2016,MO,MISSOURI,0.842398573,0.109451627,0.007579135,0.020731164,4626,4486,0.969736273,3333,0.742978154,2906,0.647793134,2231,2159,0.967727476,1534,0.710514127,1328,0.615099583,2395,2328,0.972025052,1799,0.772766323,1577,0.677405498,3808,3779,0.992384454,2832,0.749404604,2485,0.657581371,491,491,1,385,0.784114053,325,0.66191446,77,34,0.441558442,21,0.617647059,21,0.617647059,160,93,0.58125,59,0.634408602,50,0.537634409
2016-MT,2016,MT,MONTANA,0.908860759,0.003797468,0.006329114,0.024050633,798,790,0.989974937,581,0.735443038,521,0.659493671,399,396,0.992481203,287,0.724747475,256,0.646464646,399,395,0.989974937,294,0.744303797,265,0.670886076,721,718,0.995839112,532,0.740947075,483,0.67270195,5,3,0.6,2,0.666666667,2,0.666666667,7,5,0.714285714,3,0.6,2,0.4,20,19,0.95,12,0.631578947,11,0.578947368
2016-NE,2016,NE,NEBRASKA,0.851796407,0.038922156,0.017215569,0.048652695,1407,1336,0.949538024,1008,0.754491018,893,0.668413174,696,661,0.949712644,480,0.726172466,419,0.633888048,711,676,0.950773558,529,0.782544379,474,0.701183432,1150,1138,0.989565217,882,0.775043937,800,0.702987698,56,52,0.928571429,41,0.788461538,30,0.576923077,35,23,0.657142857,12,0.52173913,7,0.304347826,109,65,0.596330275,47,0.723076923,37,0.569230769
2016-NV,2016,NV,NEVADA,0.625822785,0.08556962,0.082531646,0.175189873,2234,1975,0.884064458,1371,0.694177215,1195,0.605063291,1098,974,0.887067395,663,0.680698152,570,0.585215606,1136,1001,0.881161972,708,0.707292707,625,0.624375624,1275,1236,0.969411765,879,0.711165049,781,0.631877023,182,169,0.928571429,122,0.721893491,110,0.650887574,198,163,0.823232323,91,0.558282209,72,0.441717791,517,346,0.669245648,234,0.676300578,196,0.566473988
2016-NH,2016,NH,NEW HAMPSHIRE,0.95256917,0.008893281,0.015810277,0.010869565,1044,1012,0.969348659,763,0.753952569,698,0.68972332,509,494,0.970530452,359,0.726720648,327,0.66194332,535,518,0.968224299,404,0.77992278,371,0.716216216,976,964,0.987704918,733,0.760373444,672,0.697095436,11,9,0.818181818,5,0.555555556,5,0.555555556,27,16,0.592592593,9,0.5625,9,0.5625,19,11,0.578947368,9,0.818181818,7,0.636363636
2016-NJ,2016,NJ,NEW JERSEY,0.653071501,0.136623028,0.066968781,0.153239342,6862,5958,0.868259983,4165,0.699060087,3665,0.615139308,3282,2825,0.860755637,1911,0.676460177,1668,0.590442478,3580,3132,0.874860335,2255,0.719987229,1997,0.63761175,4048,3891,0.961215415,2933,0.753790799,2604,0.6692367,964,814,0.84439834,550,0.675675676,469,0.576167076,579,399,0.689119171,220,0.551378446,211,0.528822055,1379,913,0.662073967,486,0.532311062,395,0.43263965
2016-NM,2016,NM,NEW MEXICO,0.388968481,0.028653295,0.019340974,0.409025788,1547,1396,0.902391726,916,0.656160458,765,0.547994269,749,669,0.893190921,416,0.621823617,342,0.511210762,798,727,0.911027569,500,0.687757909,423,0.581843191,554,543,0.980144404,420,0.773480663,376,0.692449355,42,40,0.952380952,26,0.65,22,0.55,32,27,0.84375,16,0.592592593,14,0.518518519,705,571,0.809929078,340,0.595446585,276,0.483362522
2016-NY,2016,NY,NEW YORK,0.645043997,0.168787725,0.077012581,0.126172642,15506,13751,0.886818006,9142,0.664824376,7869,0.572249291,7389,6513,0.881445392,4225,0.648702595,3592,0.55151236,8116,7238,0.89181863,4917,0.679331307,4277,0.590909091,9270,8870,0.956850054,6264,0.706200676,5418,0.610822999,2610,2321,0.889272031,1570,0.676432572,1350,0.581645842,1547,1059,0.684550743,430,0.406043437,365,0.344664778,2346,1735,0.739556692,1044,0.601729107,878,0.506051873
2016-NC,2016,NC,NORTH CAROLINA,0.672270115,0.227298851,0.030316092,0.050287356,7631,6960,0.912069191,5194,0.746264368,4700,0.675287356,3596,3243,0.901835373,2414,0.744372495,2181,0.672525439,4034,3717,0.921417947,2780,0.747914985,2519,0.677697068,4740,4679,0.987130802,3595,0.768326566,3253,0.695234024,1625,1582,0.973538462,1191,0.752844501,1094,0.691529709,312,211,0.676282051,151,0.71563981,124,0.587677725,804,350,0.435323383,208,0.594285714,186,0.531428571
2016-ND,2016,ND,NORTH DAKOTA,0.90070922,0.015957447,0.005319149,0.012411348,583,564,0.967409949,424,0.75177305,362,0.641843972,298,288,0.966442953,216,0.75,182,0.631944444,285,276,0.968421053,208,0.753623188,180,0.652173913,511,508,0.994129159,399,0.785433071,345,0.679133858,15,9,0.6,4,0.444444444,3,0.333333333,11,3,0.272727273,2,0.666666667,2,0.666666667,9,7,0.777777778,5,0.714285714,4,0.571428571
2016-OH,2016,OH,OHIO,0.830450641,0.114954701,0.013883986,0.020355336,8811,8499,0.964589717,6128,0.721026003,5408,0.636310154,4219,4070,0.964683574,2837,0.697051597,2472,0.607371007,4593,4429,0.96429349,3291,0.743057124,2936,0.66290359,7108,7058,0.992965672,5121,0.725559649,4547,0.644233494,1031,977,0.947623666,722,0.738996929,637,0.651995906,250,118,0.472,62,0.525423729,55,0.466101695,277,173,0.624548736,119,0.687861272,100,0.578034682
2016-OK,2016,OK,OKLAHOMA,0.738892935,0.064821559,0.020393299,0.054624909,2923,2746,0.939445775,1861,0.677713037,1555,0.566278223,1417,1330,0.938602682,890,0.669172932,735,0.552631579,1507,1416,0.939615129,971,0.685734463,820,0.579096045,2038,2029,0.995583906,1416,0.697880729,1227,0.604731395,198,178,0.898989899,139,0.780898876,102,0.573033708,81,56,0.691358025,37,0.660714286,28,0.5,280,150,0.535714286,68,0.453333333,50,0.333333333
2016-OR,2016,OR,OREGON,0.83578013,0.013997952,0.031410038,0.0761352,3185,2929,0.919623234,2147,0.733014681,1942,0.663024923,1567,1431,0.913209955,1052,0.735150245,952,0.665269043,1618,1497,0.925216316,1095,0.731462926,990,0.661322645,2466,2448,0.99270073,1836,0.75,1684,0.687908497,57,41,0.719298246,28,0.682926829,23,0.56097561,145,92,0.634482759,53,0.576086957,47,0.510869565,371,223,0.601078167,142,0.6367713,122,0.547085202
2016-PA,2016,PA,PENNSYLVANIA,0.82159233,0.104939558,0.02323885,0.046165069,9980,9596,0.961523046,6909,0.719987495,6008,0.626094206,4808,4589,0.954450915,3199,0.697101765,2793,0.608629331,5172,5007,0.968097448,3709,0.740762932,3215,0.642101059,8022,7884,0.982797307,5716,0.725012684,4991,0.633054287,1071,1007,0.940242764,751,0.745779543,637,0.632571996,311,223,0.717041801,138,0.618834081,135,0.605381166,544,443,0.814338235,279,0.62979684,229,0.516930023
2016-RI,2016,RI,RHODE ISLAND,0.767624021,0.075718016,0.020887728,0.127937337,836,766,0.916267943,538,0.702349869,464,0.605744125,404,369,0.913366337,253,0.685636856,213,0.577235772,432,397,0.918981481,285,0.717884131,251,0.632241814,599,588,0.98163606,417,0.709183673,363,0.617346939,63,58,0.920634921,42,0.724137931,34,0.586206897,37,16,0.432432432,9,0.5625,9,0.5625,132,98,0.742424242,67,0.683673469,57,0.581632653
2016-SC,2016,SC,SOUTH CAROLINA,0.683435242,0.267926626,0.013340745,0.021122846,3733,3598,0.963836057,2575,0.715675375,2233,0.620622568,1774,1709,0.963359639,1145,0.669982446,992,0.580456407,1959,1889,0.964267483,1430,0.757014293,1241,0.656961355,2477,2459,0.992733145,1736,0.70597804,1513,0.615290769,975,964,0.988717949,720,0.746887967,628,0.651452282,62,48,0.774193548,35,0.729166667,29,0.604166667,175,76,0.434285714,39,0.513157895,31,0.407894737
2016-SD,2016,SD,SOUTH DAKOTA,0.887254902,0.013071895,0.003267974,0.024509804,631,612,0.969889065,437,0.714052288,362,0.591503268,314,304,0.968152866,213,0.700657895,171,0.5625,318,309,0.971698113,224,0.724919094,191,0.618122977,546,543,0.994505495,402,0.740331492,336,0.61878453,11,8,0.727272727,4,0.5,3,0.375,9,2,0.222222222,0,0,0,0,21,15,0.714285714,8,0.533333333,7,0.466666667
2016-TN,2016,TN,TENNESSEE,0.776477833,0.164203612,0.01683087,0.025656814,5057,4872,0.963417046,3251,0.66728243,2630,0.539819376,2418,2316,0.957816377,1505,0.649827288,1218,0.525906736,2639,2556,0.968548693,1746,0.683098592,1412,0.552425665,3808,3783,0.993434874,2601,0.687549564,2148,0.567803331,814,800,0.982800983,519,0.64875,402,0.5025,132,82,0.621212121,42,0.512195122,29,0.353658537,221,125,0.56561086,40,0.32,27,0.216
2016-TX,2016,TX,TEXAS,0.539935551,0.135688802,0.041143975,0.275117965,20172,17378,0.861491176,11724,0.674646104,9626,0.553918748,9775,8325,0.851662404,5479,0.658138138,4465,0.536336336,10397,9053,0.870731942,6245,0.689826577,5162,0.570197725,9534,9383,0.984161947,6822,0.727059576,5905,0.629329639,2458,2358,0.959316517,1724,0.731128075,1349,0.572094996,1110,715,0.644144144,418,0.584615385,338,0.472727273,6923,4781,0.690596562,2654,0.555113993,1938,0.405354528
2016-UT,2016,UT,UTAH,0.87912646,0.008125952,0.013712544,0.075165058,2096,1969,0.939408397,1398,0.710005079,1234,0.626714068,1043,983,0.942473634,700,0.712105799,613,0.623601221,1053,986,0.93637227,698,0.707910751,621,0.629817444,1737,1731,0.996545769,1265,0.73079145,1115,0.644136337,20,16,0.8,8,0.5,7,0.4375,44,27,0.613636364,19,0.703703704,19,0.703703704,245,148,0.604081633,94,0.635135135,86,0.581081081
2016-VT,2016,VT,VERMONT,0.942622951,0.008196721,0.014344262,0.008196721,500,488,0.976,351,0.719262295,305,0.625,246,241,0.979674797,166,0.68879668,144,0.597510373,254,248,0.976377953,185,0.745967742,161,0.649193548,464,460,0.99137931,336,0.730434783,290,0.630434783,5,4,0.8,2,0.5,1,0.25,13,7,0.538461538,4,0.571428571,4,0.571428571,5,4,0.8,3,0.75,3,0.75
2016-VA,2016,VA,VIRGINIA,0.666495111,0.194887631,0.051466804,0.058672156,6343,5829,0.918965789,4399,0.754674901,3973,0.68159204,3026,2778,0.918043622,2023,0.728221742,1806,0.650107991,3317,3052,0.920108532,2376,0.778505898,2168,0.710353866,3976,3885,0.977112676,3009,0.774517375,2702,0.695495495,1189,1136,0.955424727,817,0.719190141,738,0.649647887,462,300,0.649350649,219,0.73,210,0.7,606,342,0.564356436,240,0.701754386,219,0.640350877
2016-WA,2016,WA,WASHINGTON,0.776841693,0.036050157,0.046826019,0.091105016,5592,5104,0.912732475,3906,0.765282132,3382,0.662617555,2765,2497,0.903074141,1852,0.741690028,1525,0.610732879,2827,2607,0.922178988,2055,0.788262371,1857,0.712313003,4059,3965,0.976841587,3164,0.797982346,2842,0.716771753,201,184,0.915422886,116,0.630434783,78,0.423913043,426,239,0.561032864,190,0.794979079,165,0.690376569,656,465,0.708841463,292,0.627956989,219,0.470967742
2016-WV,2016,WV,WEST VIRGINIA,0.939649123,0.032982456,0.004912281,0.006315789,1434,1425,0.993723849,913,0.640701754,723,0.507368421,695,688,0.989928058,428,0.622093023,335,0.486918605,739,736,0.99594046,485,0.658967391,388,0.527173913,1340,1339,0.999253731,860,0.642270351,679,0.507094847,48,47,0.979166667,27,0.574468085,24,0.510638298,10,7,0.7,4,0.571428571,3,0.428571429,13,9,0.692307692,4,0.444444444,3,0.333333333
2016-WI,2016,WI,WISCONSIN,0.867248507,0.045245751,0.021819017,0.059715204,4465,4354,0.975139978,3323,0.763206247,3068,0.704639412,2193,2132,0.972184223,1584,0.742964353,1468,0.688555347,2272,2222,0.977992958,1739,0.782628263,1600,0.720072007,3792,3776,0.995780591,3009,0.796875,2796,0.740466102,205,197,0.96097561,101,0.512690355,92,0.467005076,118,95,0.805084746,50,0.526315789,45,0.473684211,329,260,0.790273556,136,0.523076923,111,0.426923077
2016-WY,2016,WY,WYOMING,0.8735363,0.011709602,0.009367681,0.06088993,436,427,0.979357798,304,0.711943794,277,0.648711944,223,218,0.977578475,154,0.706422018,139,0.637614679,213,209,0.981220657,150,0.717703349,138,0.660287081,374,373,0.997326203,270,0.72386059,249,0.667560322,5,5,1,4,0.8,3,0.6,6,4,0.666666667,3,0.75,3,0.75,32,26,0.8125,15,0.576923077,12,0.461538462
2010-USA,2010,USA,UNITED STATES,0.725469639,0.121593928,0.03623814,0.100972486,229690,210800,0.917758718,137263,0.651152751,95987,0.4553463,111098,101279,0.911618571,64337,0.635245214,45392,0.44818768,118592,109521,0.923510861,72926,0.665863168,50595,0.461966198,155680,152929,0.982329137,104316,0.682120461,74372,0.48631718,27396,25632,0.935611038,16101,0.628160112,11149,0.434964107,11049,7639,0.691374785,3765,0.492865558,2354,0.308155518,32457,21285,0.655790739,10982,0.5159502,6646,0.312238666
2010-AL,2010,AL,ALABAMA,0.72251462,0.25380117,0.004678363,0.019005848,3526,3420,0.969937606,2224,0.650292398,1509,0.44122807,1652,1580,0.956416465,989,0.625949367,664,0.420253165,1873,1840,0.982381207,1235,0.671195652,845,0.45923913,2485,2471,0.994366197,1595,0.645487657,1086,0.439498179,868,868,1,599,0.690092166,403,0.464285714,31,16,0.516129032,4,0.25,4,0.25,142,65,0.457746479,34,0.523076923,14,0.215384615
2010-AK,2010,AK,ALASKA,0.746861925,0.050209205,0.020920502,0.041841004,498,478,0.959839357,317,0.663179916,242,0.506276151,252,243,0.964285714,161,0.66255144,127,0.522633745,246,235,0.955284553,156,0.663829787,115,0.489361702,364,357,0.980769231,253,0.708683473,202,0.565826331,24,24,1,13,0.541666667,7,0.291666667,19,10,0.526315789,4,0.4,2,0.2,23,20,0.869565217,10,0.5,7,0.35
2010-AZ,2010,AZ,ARIZONA,0.671618276,0.041863606,0.017780779,0.238802611,4831,4443,0.919685365,2934,0.660364619,2170,0.488408733,2391,2239,0.936428273,1419,0.633765074,1075,0.480125056,2439,2204,0.903649036,1516,0.68784029,1095,0.496823956,3019,2984,0.988406757,2050,0.686997319,1565,0.524463807,193,186,0.96373057,122,0.655913978,76,0.408602151,97,79,0.81443299,62,0.784810127,49,0.620253165,1389,1061,0.763858891,610,0.574929312,407,0.383600377
2010-AR,2010,AR,ARKANSAS,0.800290135,0.149903288,0.007253385,0.023210832,2140,2068,0.96635514,1256,0.607350097,841,0.406673114,1021,979,0.958863859,569,0.581205312,382,0.390194076,1120,1089,0.972321429,687,0.630853994,459,0.421487603,1659,1655,0.997588909,1038,0.627190332,705,0.425981873,310,310,1,168,0.541935484,100,0.322580645,48,15,0.3125,7,0.466666667,3,0.2,83,48,0.578313253,14,0.291666667,10,0.208333333
2010-CA,2010,CA,CALIFORNIA,0.526419818,0.072956472,0.129046427,0.25545746,27381,22767,0.831488989,13864,0.608951553,10725,0.471076558,13470,11111,0.824870082,6705,0.603456035,5160,0.464404644,13910,11656,0.837958303,7160,0.614275909,5565,0.477436513,12418,11985,0.965131261,8197,0.683938256,6713,0.560116813,1728,1661,0.961226852,932,0.561107766,708,0.426249247,3860,2938,0.761139896,1472,0.501021103,1008,0.343090538,9004,5816,0.64593514,3025,0.520116919,2058,0.353851444
2010-CO,2010,CO,COLORADO,0.797005471,0.03714368,0.020155485,0.131010654,3768,3473,0.92170913,2299,0.66196372,1826,0.525770227,1865,1711,0.917426273,1104,0.645236704,871,0.50905903,1903,1762,0.925906463,1196,0.67877412,955,0.54199773,2825,2768,0.979823009,1938,0.700144509,1577,0.569725434,148,129,0.871621622,82,0.635658915,60,0.465116279,112,70,0.625,32,0.457142857,21,0.3,629,455,0.723370429,214,0.47032967,144,0.316483516
2010-CT,2010,CT,CONNECTICUT,0.818514007,0.084855867,0.019894438,0.07998376,2648,2463,0.930135952,1641,0.666260658,1215,0.493300853,1274,1171,0.919152276,767,0.65499573,577,0.492741247,1374,1292,0.940320233,874,0.676470588,638,0.49380805,2073,2016,0.972503618,1386,0.6875,1052,0.521825397,247,209,0.846153846,132,0.631578947,93,0.444976077,102,49,0.480392157,29,0.591836735,22,0.448979592,243,197,0.810699588,111,0.563451777,56,0.284263959
2010-DE,2010,DE,DELAWARE,0.749211356,0.205047319,0.011041009,0.029968454,667,634,0.950524738,418,0.659305994,323,0.509463722,318,300,0.943396226,190,0.633333333,147,0.49,349,334,0.957020057,228,0.682634731,177,0.52994012,479,475,0.991649269,324,0.682105263,249,0.524210526,134,130,0.970149254,79,0.607692308,64,0.492307692,11,7,0.636363636,4,0.571428571,4,0.571428571,40,19,0.475,9,0.473684211,6,0.315789474
2010-DC,2010,DC,DISTRICT OF COLUMBIA,0.383219955,0.530612245,0.027210884,0.052154195,489,441,0.901840491,295,0.66893424,200,0.453514739,223,200,0.896860987,127,0.635,84,0.42,266,241,0.906015038,168,0.697095436,116,0.481327801,181,169,0.933701657,124,0.733727811,80,0.473372781,244,234,0.959016393,146,0.623931624,103,0.44017094,14,12,0.857142857,9,0.75,6,0.5,45,23,0.511111111,12,0.52173913,8,0.347826087
2010-FL,2010,FL,FLORIDA,0.672599827,0.137670316,0.02165866,0.1653934,14227,12697,0.892458002,7994,0.629597543,5572,0.438843821,6872,6114,0.889697322,3735,0.610893032,2623,0.429015375,7355,6582,0.894901428,4259,0.647067761,2949,0.448040109,8797,8540,0.970785495,5529,0.647423888,3902,0.456908665,2046,1748,0.854349951,1073,0.613844394,725,0.414759725,390,275,0.705128205,128,0.465454545,68,0.247272727,2962,2100,0.708980419,1239,0.59,863,0.410952381
2010-GA,2010,GA,GEORGIA,0.642683298,0.301642835,0.023881959,0.029510192,7119,6574,0.923444304,4076,0.620018254,2865,0.435807727,3404,3121,0.916862515,1929,0.618071131,1338,0.428708747,3715,3453,0.929475101,2147,0.621778164,1527,0.442224153,4294,4225,0.983931067,2657,0.62887574,1845,0.436686391,2066,1983,0.95982575,1260,0.635400908,929,0.468482098,254,157,0.618110236,51,0.324840764,23,0.146496815,519,194,0.373795761,77,0.396907216,46,0.237113402
2010-HI,2010,HI,HAWAII,0.179372197,0.030269058,0.441704036,0.08632287,965,892,0.924352332,466,0.522421525,385,0.43161435,471,442,0.938428875,226,0.511312217,182,0.411764706,494,449,0.908906883,240,0.534521158,203,0.452115813,169,160,0.946745562,90,0.5625,76,0.475,28,27,0.964285714,10,0.37037037,10,0.37037037,432,394,0.912037037,223,0.565989848,192,0.487309645,85,77,0.905882353,39,0.506493506,27,0.350649351
2010-ID,2010,ID,IDAHO,0.900763359,0.007633588,0.004770992,0.058206107,1114,1048,0.940754039,666,0.635496183,498,0.47519084,546,513,0.93956044,325,0.633528265,235,0.458089669,568,535,0.941901408,341,0.637383178,263,0.491588785,955,944,0.988481675,628,0.665254237,475,0.503177966,8,8,1,4,0.5,4,0.5,19,5,0.263157895,0,0,0,0,100,61,0.61,17,0.278688525,9,0.147540984
